DatabaseClass text primary key,NATO_ASCC text,ModelClassId numeric,ClassificationId numeric,Cost numeric,Weight_kg numeric,Volume_m3 numeric,InitialYear numeric,FinalYear numeric,Country text,Designation text,ImageList text,IconFileName nexttumeric,ModelFileName text,Description text,Notes text,MaxRange_km numeric,RefRange_km numeric,FieldOfView_deg numeric,MinElevation_deg numeric,MaxElevation_deg numeric,ScanPeriod_s numeric,DamageEffect text,RangeError numeric,AngleError_deg numeric,ElevationError_deg numeric,MinFrequency_Hz numeric,MaxFrequency_Hz numeric,IdThreshold_dB real,CounterMeasureFactor numeric,IsSurveillance numeric,ERPpeak_dBW numeric,ERPaverage_dBW numeric,MaxFireControlTracks numeric,IsSemiactive numeric,BlindSpeed_mps numeric,LookdownWater_dB numeric,LookdownLand_dB numeric,Bandwidth_Hz numeric,AzimuthBeamwidth_deg numeric,ElevationBeamwidth_deg numeric,EffectiveSidelobes_dB numeric,DetectsSurface numeric,DetectsAir numeric,DetectsMissile numeric,DetectsGround numeric
"92N2","Big Bird","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 420km, Ref:240km, ERP_dBw: 80 / 70","Data needs updating.  Ref range is acurate.","420","240.01","360","-5","83","4.35","GenericSensor","0","0.12","0.01","3000000000","3500000000","99","1","1","80","70","8","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"96L6","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 300km, Ref:110.9km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Elevation limits,max range, and scan rate are accurate.","300","110.92","360","-5","60","6","GenericSensor","0","0.09","0.11","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"9B-1348","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: A, Range: 20km, Ref:15km, ERP_dBw: 55 / 45","Marcos","20","15","90","-45","45","3","GenericSensor","0","0","90","3000000000","3500000000","99","1.2","0","55","45","0","0","60","0","0","3000000","5","5","-30","0","1","0","0"
"9M33 SARH Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 25km, Ref:20km, ERP_dBw: -99 / -109","","25","20","90","-45","45","2","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"9M82 SARH Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 31km, Ref:33.7km, ERP_dBw: -99 / -109","","31","33.67","90","-45","45","2","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"9M8M SARH Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 55km, Ref:48.8km, ERP_dBw: -99 / -109","","55","48.75","120","-60","60","2","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"9M96 Active Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 60km, Ref:80km, ERP_dBw: 50 / 40","","60","80.02","90","-45","45","2","GenericSensor","0.26","5.06","3.37","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"9S15","Bill Board","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 250km, Ref:72.7km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically. Max range, elevation limits, scan rate, range error, angle error are accurate","250","72.65","360","0","55","6","GenericSensor","0","0.58","0.11","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"9S18","Tube Arm","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 115km, Ref:54.4km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically. Max range is accurate","115","54.37","360","-5","60","6.83","GenericSensor","0","0.09","0.11","3000000000","3500000000","99","1","1","80","70","6","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"9S32","Grill Pan","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 250km, Ref:72.7km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically. Max range, elevation limits, range error, angle error are accurate","250","72.65","360","0","55","2.81","GenericSensor","8.57e-05","0.13","0.11","3000000000","3500000000","99","1","1","80","70","6","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"9S36","Fire Dome","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 100km, Ref:97.9km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically.  Range, elevations are accurate.","100","97.92","360","-5","50","2.12","GenericSensor","0","0.5","0.01","3000000000","3500000000","99","1","1","80","70","4","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"AA-12 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 40km, Ref:32km, ERP_dBw: 55 / 45","","40","32","90","-45","45","3.75","GenericSensor","0.27","5.36","3.58","3000000000","3500000000","99","1","0","55","45","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"AAM Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 60km, Ref:39.4km, ERP_dBw: 50 / 40","","60","39.4","90","-45","45","3.75","GenericSensor","0.22","3.79","2.53","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"AAM-4 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 44km, Ref:35.3km, ERP_dBw: 50 / 40","","44","35.299","90","-45","45","3.75","GenericSensor","0.3","6.19","4.13","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","0","0"
"AAM-4b Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 62km, Ref:49.7km, ERP_dBw: 50 / 40","","62","49.74","120","-60","60","2","GenericSensor","0.3","6.19","4.13","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","1","1","-30","0","1","0","0"
"AI 10","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 15km, Ref:3km, ERP_dBw: 31 / 1","","15","3","180","-20","60","2","GenericSensor","0.024","3","90","30000000","30000000","99","1","1","30.782","1.303","0","0","2.5","-9","-18","300000","60","80","-10","0","1","1","0"
"AI 18","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 20km, Ref:5.1km, ERP_dBw: 31 / 1","","20","5.06","180","-20","60","2","GenericSensor","0.022","3","90","30000000","30000000","99","1","1","30.782","1.303","0","0","2.5","-9","-18","300000","60","80","-10","0","1","1","0"
"AI 21","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 30km, Ref:8.1km, ERP_dBw: 88 / 58","","30","8.09","180","-20","60","2","GenericSensor","0.02","3","90","9372000000","9378000000","99","1","1","88.015","57.928","0","0","2.5","-9","-18","300000","60","80","-10","0","1","1","0"
"AIM-120 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 40km, Ref:32.1km, ERP_dBw: 50 / 40","boosted this seeker ref range from 12 to 18km.  One the lowest RCS air targets is the SU-33 at 4.03 RCS_dBsm.  Assuming half this as a requirement for seeker heads.  at 2dBsm, the seeker requires a ref Range of at least 17.825km in order to detect the target.  If your fire control can lock up the target, there's no reason your weapons cannot also follow through.","40","32.09","90","-45","45","3.75","GenericSensor","0.3","6.19","4.13","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"AIM-120D Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 40km, Ref:38.2km, ERP_dBw: 50 / 40","boosted this seeker ref range from 12 to 18km.  One the lowest RCS air targets is the SU-33 at 4.03 RCS_dBsm.  Assuming half this as a requirement for seeker heads.  at 2dBsm, the seeker requires a ref Range of at least 17.825km in order to detect the target.  If your fire control can lock up the target, there's no reason your weapons cannot also follow through.","40","38.1617","90","-60","60","3.75","GenericSensor","0.3","6.19","4.13","9500000000.0","14500000000.0","99","1","0","50","40","0","0","0","0","0","6000000.0","4","4","-30","0","1","1","0"
"AIM-4 SARH seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 20km, Ref:6km, ERP_dBw: -99 / -109","","20","6","40","-20","20","3","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","0","0"
"AIM-54C Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 55km, Ref:35.6km, ERP_dBw: 50 / 40","","55","35.57","90","-45","45","3.75","GenericSensor","0.26","5.06","3.37","3001000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"AIM-7E seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 75km, Ref:20.1km, ERP_dBw: -99 / -109","","75","20.1","80","-40","40","3.75","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","0","0"
"AIM-7M Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 150km, Ref:33.5km, ERP_dBw: -99 / -109","","150","33.5","90","-45","45","3.75","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","0","0"
"AIM-9C SARH seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 20km, Ref:11.3km, ERP_dBw: -99 / -109","","20","11.25","20","-20","20","3.75","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","0","0"
"Air search radar","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 190km, Ref:41.5km, ERP_dBw: 80 / 70","","190","41.54","360","-35","70","8.63","GenericSensor","0","0.37","0.25","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Airpass 23","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 35km, Ref:8.9km, ERP_dBw: 80 / 70","","35","8.94","90","-45","45","2","GenericSensor","0.06","0.26","0.32","3000000000","3500000000","99","1","1","80","70","1","0","2.5","-3","-12","3000000","5","2.5","-30","0","1","1","0"
"APG-59","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 106km, Ref:38.3km, ERP_dBw: 53 / 43","","106","38.3","100","-50","50","4","GenericSensor","0.02","0.13","0.16","3000000000","3500000000","99","1","1","52.57","42.57","1","0","2.5","-3","-12","3000000","5","2.5","-30","0","1","1","0"
"APG-66 AIR","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: A, Range: 140km, Ref:40km, ERP_dBw: 55 / 41","Marcos","140","40","120","-60","60","6","GenericSensor","0","0","0","9500000000","10500000000","99","2","1","55","41","1","0","55","0","0","3000000","5","3.5","-30","0","1","0","0"
"APQ-72","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 71km, Ref:22.2km, ERP_dBw: 53 / 43","","71","22.21","100","-50","50","4","GenericSensor","0.02","0.13","0.16","3000000000","3500000000","99","1","1","52.57","42.57","1","0","2.5","-3","-12","3000000","5","2.5","-30","0","1","1","0"
"Aspide 2000 Seeker","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: AM, Range: 30km, Ref:21km, ERP_dBw: 0 / -10","","30","21","60","-90","90","2","GenericSensor","0","0","90","3000000000","3500000000","99","1.5","0","0","-10","0","1","0","0","0","3000000","5","10","-30","0","1","1","0"
"Aster Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 20km, Ref:10km, ERP_dBw: 50 / 40","","20","10","90","-45","45","1.5","GenericSensor","0.26","5.06","3.37","3000000000","3500000000","99","0.5","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"ASTER Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 60km, Ref:69.7km, ERP_dBw: 50 / 40","copied from RIM-67C+ Seeker","60","69.71","80","-40","40","2.5","GenericSensor","0.16","2.46","1.64","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"B-200","Yo-Yo","0","0","0","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 150km, Ref:35.8km, ERP_dBw: 36 / 26","needs updating with accurate details.  Current info 'generated' mathematically.","150","35.77","360","-10","89","0.34","GenericSensor","0.005","0.18","0.18","3000000000","3500000000","99","1","0","36.11","26.11","20","0","2.5","-3","-12","3000000","5","1","-30","0","1","0","0"
"Bae-911 fire control","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 85km, Ref:19.4km, ERP_dBw: 50 / 40","","85","19.39","360","-35","70","8.63","GenericSensor","0.01","0.55","0.36","3000000000","3500000000","99","1","0","50","40","2","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"BloodHound SARH Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 35km, Ref:19.7km, ERP_dBw: -99 / -109","","35","19.7","90","-45","45","2","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"Buscador ASPIDE-1A","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: AM, Range: 24km, Ref:32km, ERP_dBw: 0 / -10","Marcos","24","32","60","-90","90","2","GenericSensor","0","0","90","3000000000","3500000000","99","3","0","0","-10","0","1","0","0","0","3000000","5","10","-30","0","1","1","0"
"Command Guidance 5V55K seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 75km, Ref:133.4km, ERP_dBw: -99 / -109","","75","133.4","360","-90","90","1","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Command Guidance 9M330 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 15km, Ref:26.7km, ERP_dBw: -99 / -109","","15","26.7","360","-90","90","1","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Command Guidance V-300 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 50km, Ref:88.9km, ERP_dBw: -99 / -109","","50","88.9","360","-90","90","1","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Command Guidance V-600 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 35km, Ref:62km, ERP_dBw: -99 / -109","","35","62","360","-90","90","1","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Command Guidance V-750 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 70km, Ref:124.5km, ERP_dBw: -99 / -109","going to render this ineffective and useless as a radar, to test command Guidance.  Original values were:rax range=70,ref=124.5,scan period=2,detects air, detects missile.","70","124.5","360","-180","180","1","GenericSensor","0","0","0","3000000000","3500000000","99","0","0","-99","-109","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Crotale R.440N Guidance","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 14km, Ref:39.2km, ERP_dBw: -99 / 55","","14","39.2","80","-40","40","2.5","GenericSensor","0.16","2.46","1.64","3000000000","3500000000","99","1","0","-99","55","0","1","0","0","0","3000000","2.5","5","-30","0","1","1","0"
"DA-02","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 250km, Ref:77.9km, ERP_dBw: 88 / 85","Claimed range on a 2m² is 50nm.  this equates to a ref of 77.87.  setting instrumented at 250km, as this corresponds to a 106.25m² target.  400kW w/ 32dB gain.","250","77.87","360","-35","70","6","GenericSensor","0.0009","0.75","1","2900000000","3100000000","99","1","1","88.02","85","0","0","2.5","-15","-24","3000000","5","5","-30","0","1","1","0"
"DA-05","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 440km, Ref:140.1km, ERP_dBw: 91 / 65","Claimed range on a 2m² is 90nm.  this equates to a ref of 140.1.  setting instrumented at 440m, as this corresponds to a 101.14m² target.  1200kW peak, 32.2dB gain.  beamwidths known and correct.  500 or 1000 PRF, with PW's of 2.6 or 1.3µs.  Average power of 3120w.","440","140.1","360","-35","40","6","GenericSensor","0.001773","0.075","0.4","2900000000","3100000000","99","1","1","90.792","64.942","0","0","2.5","-15","-24","3000000","1.5","8","-30","0","1","1","0"
"DA-08","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 200km, Ref:132.4km, ERP_dBw: 85 / 70","Claimed range on a 2m² is 78-92nm, will assume 85nm.  this equates to a ref of 132.374","200","132.374","360","-35","70","6","GenericSensor","0.0006","0.75","1","3000000000","3500000000","99","1","1","84.61","70.08","0","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Dagger SR","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 20km, Ref:4.2km, ERP_dBw: 60 / 50","","20","4.15","360","-35","70","8.63","GenericSensor","0","1.18","0.79","3000000000","3500000000","99","1","1","60","50","1","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"DART seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 6km, Ref:600km, ERP_dBw: -99 / -109","as its a beam rider, it doesn't actually track its target, so its been assigned VERY high ref range.","6","600","360","-90","90","0.5","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"DART-SH","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: AM, Range: 6km, Ref:10.7km, ERP_dBw: 0 / -10","Marcos","6","10.67","20","-10","10","1","GenericSensor","0","0","0","3000000000","3500000000","99","1","0","0","-10","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Derby SH","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: A, Range: 20km, Ref:15km, ERP_dBw: 30 / 20","Marcos","20","15","60","-60","60","1","GenericSensor","0","0","0","3000000000","3500000000","99","1","0","30","20","0","0","0","0","0","3000000","5","5","-30","0","1","0","0"
"DISS-7 AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 190km, Ref:41.5km, ERP_dBw: 60 / 50","","190","41.54","60","-15","30","2.13","GenericSensor","0","0.6","0.4","3000000000","3500000000","99","1","1","60","50","0","0","3","-3","-12","3000000","5","5","-30","0","1","1","0"
"DRBJ 11B AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 360km, Ref:100km, ERP_dBw: 80 / 70","","360","100","360","-5","40","15","GenericSensor","0","0.37","0.25","3000000000","3500000000","99","1","1","80","70","0","0","2.5","-3","-12","3000000","5","4","-30","0","1","1","0"
"DRBV 22","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 350km, Ref:72.9km, ERP_dBw: 84 / 55","smaller export version of DRBV23.  600kW peak power, 26dB gain, 12RPM, 70nm vs a 10m² target","350","72.91","360","-5","15","5","GenericSensor","0","0.125","99","1300000000","1390000000","99","1","1","83.8","54.8","0","0","4","0","-12","2000000","3.5","16","-30","0","1","1","0"
"DRBV 23B","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 350km, Ref:166.6km, ERP_dBw: 92 / 63","2000 kW peak power with 29 dBi antenna gain. 7.5 RPM scan. About 50 ms of effective dwell time.  160nm vs 10m² target.","350","166.63","360","-5","15","8","GenericSensor","0","0.125","99","1300000000","1390000000","99","1","1","92","63","0","0","4","0","-12","2000000","2.5","50","-30","0","1","1","0"
"DRBV 26D","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 450km, Ref:175km, ERP_dBw: 92 / 82","","450","175","360","-5","15","20","GenericSensor","0","0.37","0.25","3000000000","3500000000","99","1","1","92","82","0","0","2.5","-3","-12","3000000","5","3","-30","0","1","1","0"
"EL/M 2238","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: AM, Range: 200km, Ref:100km, ERP_dBw: 44 / 34","Marcos","200","100","360","0","45","2","GenericSensor","0","0","0","3000000000","3500000000","99","1","1","44","34","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"EL/M-2001B AA","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: A, Range: 12km, Ref:10km, ERP_dBw: 36 / 26","Marcos","12","10","60","-60","60","2","GenericSensor","0","0","90","3000000000","3500000000","99","2","1","36","26","1","0","60","0","0","3000000","5","5","-30","0","1","0","0"
"EL/M-2022","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: A, Range: 241km, Ref:38.3km, ERP_dBw: 69 / 52","ref range extrapolated from (v)3 based on power.  tranmistter is 1.8km instead of 8kw, all else assumed equal.  to receive equivalent power at 30nm the target must be a 4.4444m² target instead of 1m², this yields a ref range of 38.266km.  smallest targets een to maximum range on (v)3 is 1967m², this size target is only seen at 255km if correct about extrapolation, this is 137.6nm, set maximum range to 130nm.","240.76","38.266","240","-90","15","4","GenericSensor","0","0","0","9150000000","9650000000","99","1","1","68.85","51.86","4","0","3","0","-9","96000000","3.8","8","-30","0","1","0","0"
"EL/M-2022(v)3","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: A, Range: 370km, Ref:55.6km, ERP_dBw: 75 / 58","ref range is for detection of 1m² target at 30nm at sea, thus no additional penalty for lookdown on water applied.","370","55.56","240","-90","15","4","GenericSensor","0","0","0","9150000000","9650000000","99","1","1","75.328","58.339","4","0","3","0","-9","96000000","3.8","8","-30","0","1","0","0"
"EL/M-2032 AA","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: A, Range: 180km, Ref:45km, ERP_dBw: 42 / 32","Marcos","180","45","120","-60","60","4","GenericSensor","0","0","0","3000000000","3500000000","99","1","1","42","32","4","0","40","0","0","3000000","5","5","-30","0","1","0","0"
"ERINT Active Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 20km, Ref:53.4km, ERP_dBw: 50 / 40","","20","53.35","90","-45","45","2","GenericSensor","0.26","5.06","3.37","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"ESSM seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 60km, Ref:97.2km, ERP_dBw: -99 / -109","","60","97.2","60","-30","30","2.5","GenericSensor","0.3","6.19","4.13","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"FCS-3 AS","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 324km, Ref:190km, ERP_dBw: 60 / 50","","324","190","360","0","70","10","GenericSensor","0","0.09","0.11","3000000000","3500000000","99","1","1","60","50","10","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"Flat Screen AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 250km, Ref:69.2km, ERP_dBw: 85 / 75","","250","69.24","360","-35","70","8.63","GenericSensor","0","0.29","0.19","3000000000","3500000000","99","1","1","85","75","4","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"FPS-117","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 450km, Ref:124.6km, ERP_dBw: 80 / 70","","450","124.62","360","-35","70","8.63","GenericSensor","0","0.22","0.14","3000000000","3500000000","99","1","1","80","70","0","0","5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Generic Airborne AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 100km, Ref:20km, ERP_dBw: 55 / 45","","100","20","60","-35","45","8","GenericSensor","0","0.46","0.31","3000000000","3500000000","99","2","1","55","45","2","0","2.5","-12","-24","3000000","5","5","-30","0","1","1","0"
"Gun Dish","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 15km, Ref:20km, ERP_dBw: 70 / 60","i know nothing of this radar except that its effective out to 20km, and can track from 10km onwards.  GCB offers no track/scan differentiation, so im going to 15km overall.","15","20","360","-35","85","2","GenericSensor","0","0.28","0.19","3000000000","3500000000","99","1","1","70","60","2","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Gyuys-2","Cross Bird","0","0","","","","1900","2999","","","","","","Surveilance, Detects: AM, Range: 75km, Ref:20.5km, ERP_dBw: 55 / 45","","75","20.5","360","0","45","6","GenericSensor","0.001951","3","90","3000000000","3500000000","99","1","1","55","45","0","0","0","-13.5","-16.5","3000000","5","5","-30","0","1","1","0"
"HIPAR","HIPAR","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 425km, Ref:111.2km, ERP_dBw: 80 / 70          HIgh Power Aquisition Radar","needs updating with accurate details.  Current info 'generated' mathematically. Max range, elevation, scan rate, Range accuracy and azimuth accuracy is accurate.","425","111.18","360","-5","60","9.1","GenericSensor","0.01","0.2","0.11","3000000000","3500000000","99","1","1","80","70","6","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"JYL-1","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: AM, Range: 400km, Ref:300km, ERP_dBw: 60 / 50","Marcos","400","300","360","0","25","10","GenericSensor","0","0.3","0","3000000000","3500000000","99","1","1","60","50","0","0","10","0","0","3000000","5","5","-30","0","1","1","0"
"Land Roll","Land Roll","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 45km, Ref:30km, ERP_dBw: 80 / 70","Data needs updating. max range is acurate.  If anyone knows the actual name of Land Roll, instead of just the Nato code name, do tell...","45","30","360","-5","83","1.16","GenericSensor","0","0.12","0.01","3000000000","3500000000","99","1","1","80","70","1","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"MICA R Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 80km, Ref:39.4km, ERP_dBw: 60 / 50","","80","39.41","60","-30","30","2.5","GenericSensor","0.22","3.79","2.53","3000000000","3500000000","99","1","0","60","50","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"MIM-104 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 30km, Ref:44.8km, ERP_dBw: -99 / -109","","30","44.8","120","-60","60","4","GenericSensor","0.3","6.19","4.13","3000000000","3500000000","99","1","0","-99","-109","0","1","1","0","0","3000000","5","5","-30","0","1","1","0"
"MIM-14 SARH Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 30km, Ref:26.3km, ERP_dBw: -99 / -109","","30","26.25","90","-45","45","2","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
